EmployeeID,DateOfHire,Department,JobProfile,JobType,JobTitle,Salary,MidpointWage,PerformanceGrade
2002091,03/02/2020,Corporate,People Leadership,5. Coordinator,Legal Coordinator,9360,9000,3.23
2104121,04/04/2021,Operations,People Leadership,5. Coordinator,Business Operations Coordinator,9360,9000,2.71
1911161,08/11/2019,Corporate,People Leadership,5. Coordinator,Legal Coordinator,9360,9000,3.23
1407081,14/07/2014,People & Culture,People Leadership,5. Coordinator,People and Culture Coordinator,9360,9000,2.59
210401,05/04/2021,Operations,People Leadership,5. Coordinator,Business Operations Coordinator,9450,9000,3.16
2006053,14/06/2020,Operations,People Leadership,5. Coordinator,Business Operations Coordinator,9450,9000,2.71
1904071,03/04/2019,Operations,People Leadership,5. Coordinator,Business Operations Coordinator,9450,9000,3.13
2006111,11/06/2020,Operations,People Leadership,5. Coordinator,Business Operations Manager,9540,9000,2.65
2309113,09/09/2023,Corporate,People Leadership,5. Coordinator,Legal Coordinator,9540,9000,3.23
2211202,25/11/2022,Operations,People Leadership,5. Coordinator,Business Operations Coordinator,9540,9000,2.48
1801031,09/01/2018,Operations,People Leadership,5. Coordinator,Business Operations Coordinator,9540,9000,3.16
2006011,01/06/2020,Operations,People Leadership,5. Coordinator,Business Operations Coordinator,9630,9000,2.48
1509081,04/09/2015,Operations,People Leadership,5. Coordinator,Business Operations Manager,9630,9000,2.65
2003182,02/03/2020,Corporate,People Leadership,5. Coordinator,Legal Coordinator,9630,9000,3.23
1804054,23/04/2018,Operations,People Leadership,5. Coordinator,Business Operations Coordinator,9630,9000,2.71
1406022,12/06/2014,Operations,People Leadership,5. Coordinator,Business Operations Coordinator,9720,9000,2.71
2102111,22/02/2021,Operations,People Leadership,5. Coordinator,Business Operations Coordinator,9720,9000,2.48
1911032,12/11/2019,People & Culture,People Leadership,5. Coordinator,People and Culture Coordinator,9720,9000,2.59
230101,24/01/2023,Operations,People Leadership,5. Coordinator,Business Operations Coordinator,9720,9000,2.71
2204102,11/04/2022,Operations,People Leadership,5. Coordinator,Business Operations Manager,9810,9000,2.65
2012092,14/12/2020,Operations,People Leadership,5. Coordinator,Business Operations Manager,9810,9000,2.65
2103062,08/03/2021,Operations,People Leadership,5. Coordinator,Business Operations Coordinator,9810,9000,2.71
1601123,19/01/2016,People & Culture,People Leadership,5. Coordinator,People and Culture Coordinator,9810,9000,2.59
2203131,06/03/2022,Operations,People Leadership,5. Coordinator,Business Operations Coordinator,9810,9000,3.13
161101,10/11/2016,Operations,People Leadership,5. Coordinator,Business Operations Coordinator,9900,9000,3.16
2008081,15/08/2020,Operations,People Leadership,5. Coordinator,Business Operations Coordinator,9900,9000,2.71
1612152,16/12/2016,Corporate,People Leadership,5. Coordinator,Legal Coordinator,9900,9000,3.23
1608031,15/08/2016,Operations,People Leadership,5. Coordinator,Business Operations Coordinator,9900,9000,3.13
2004181,10/04/2020,Tech & Product,People Leadership,5. Coordinator,Technology Coordinator,9918,11400,3
2002152,04/02/2020,Tech & Product,People Leadership,5. Coordinator,Technology Coordinator,9918,11400,3
2104122,18/04/2021,Operations,People Leadership,5. Coordinator,Business Operations Manager,9990,9000,2.65
1710132,19/10/2017,Operations,People Leadership,5. Coordinator,Business Operations Coordinator,9990,9000,3.16
1509161,16/09/2015,Tech & Product,People Leadership,5. Coordinator,Technology Coordinator,10032,11400,2.69
2307182,18/07/2023,Tech & Product,People Leadership,5. Coordinator,Technology Coordinator,10146,11400,2.69
2311111,14/11/2023,Tech & Product,People Leadership,5. Coordinator,Technology Coordinator,10146,11400,2.69
160401,14/04/2016,Tech & Product,People Leadership,5. Coordinator,Technology Coordinator,10146,11400,2.69
1412101,08/12/2014,People & Culture,People Leadership,5. Coordinator,People and Culture Coordinator,10170,9000,2.59
1909051,19/09/2019,Operations,People Leadership,5. Coordinator,Business Operations Manager,10170,9000,2.65
2011161,07/11/2020,Operations,People Leadership,5. Coordinator,Business Operations Coordinator,10170,9000,2.48
1911113,18/11/2019,Operations,People Leadership,5. Coordinator,Business Operations Coordinator,10170,9000,2.48
2209183,16/09/2022,People & Culture,People Leadership,5. Coordinator,People and Culture Coordinator,10170,9000,2.59
1702151,10/02/2017,Operations,People Leadership,5. Coordinator,Business Operations Manager,10260,9000,2.65
1804091,01/04/2018,Operations,People Leadership,5. Coordinator,Business Operations Coordinator,10260,9000,3.13
1511121,10/11/2015,Tech & Product,People Leadership,5. Coordinator,Technology Coordinator,10260,11400,2.67
2312162,23/12/2023,Corporate,People Leadership,5. Coordinator,Legal Coordinator,10260,9000,3.23
1608201,20/08/2016,Operations,People Leadership,5. Coordinator,Business Operations Manager,10350,9000,2.65
2108082,22/08/2021,Operations,People Leadership,5. Coordinator,Business Operations Coordinator,10350,9000,2.48
1612103,08/12/2016,Operations,People Leadership,5. Coordinator,Business Operations Coordinator,10440,9000,2.48
1507112,08/07/2015,Corporate,People Leadership,5. Coordinator,Legal Coordinator,10440,9000,3.23
1403052,24/03/2014,Tech & Product,People Leadership,5. Coordinator,Technology Coordinator,10488,11400,2.69
2305162,06/05/2023,Tech & Product,People Leadership,5. Coordinator,Technology Coordinator,10602,11400,2.69
1902121,03/02/2019,Tech & Product,People Leadership,5. Coordinator,Technology Coordinator,10602,11400,2.67
1506181,21/06/2015,Tech & Product,People Leadership,5. Coordinator,Technology Coordinator,10602,11400,2.69
160903,22/09/2016,Tech & Product,People Leadership,5. Coordinator,Technology Coordinator,10716,11400,3
2007111,11/07/2020,Tech & Product,People Leadership,5. Coordinator,Technology Coordinator,10716,11400,2.67
1603031,17/03/2016,Tech & Product,People Leadership,5. Coordinator,Technology Coordinator,10830,11400,2.67
2310041,19/10/2023,Tech & Product,People Leadership,5. Coordinator,Technology Coordinator,11058,11400,2.67
1811172,25/11/2018,Tech & Product,People Leadership,5. Coordinator,Technology Coordinator,11058,11400,2.69
1910131,08/10/2019,Tech & Product,People Leadership,5. Coordinator,Technology Coordinator,11058,11400,3
1812204,21/12/2018,Tech & Product,People Leadership,5. Coordinator,Technology Coordinator,11172,11400,2.69
2202191,16/02/2022,Tech & Product,People Leadership,5. Coordinator,Technology Coordinator,11286,11400,2.67
1905015,20/05/2019,Tech & Product,People Leadership,5. Coordinator,Technology Coordinator,11400,11400,2.69
2211072,13/11/2022,Tech & Product,People Leadership,5. Coordinator,Technology Coordinator,11400,11400,3
1804081,08/04/2018,Tech & Product,People Leadership,5. Coordinator,Technology Coordinator,11514,11400,3
1912203,14/12/2019,Tech & Product,People Leadership,5. Coordinator,Technology Coordinator,11514,11400,2.67
1410031,06/10/2014,Tech & Product,People Leadership,5. Coordinator,Technology Coordinator,11628,11400,2.67
2304151,01/04/2023,Tech & Product,People Leadership,5. Coordinator,Technology Coordinator,11628,11400,2.69
2008111,13/08/2020,Tech & Product,People Leadership,5. Coordinator,Technology Coordinator,11628,11400,3
190201,23/02/2019,Tech & Product,People Leadership,5. Coordinator,Technology Coordinator,11742,11400,2.69
1911181,18/11/2019,Tech & Product,People Leadership,5. Coordinator,Technology Coordinator,11856,11400,2.67
1905141,12/05/2019,Tech & Product,People Leadership,5. Coordinator,Technology Coordinator,11970,11400,3
1706132,14/06/2017,Tech & Product,People Leadership,5. Coordinator,Technology Coordinator,12084,11400,3
1606191,04/06/2016,Tech & Product,People Leadership,5. Coordinator,Technology Coordinator,12084,11400,2.67
1605033,24/05/2016,Tech & Product,People Leadership,5. Coordinator,Technology Coordinator,12312,11400,2.67
1406023,15/06/2014,Tech & Product,People Leadership,5. Coordinator,Technology Coordinator,12312,11400,3
1903041,08/03/2019,Tech & Product,People Leadership,5. Coordinator,Technology Coordinator,12426,11400,3
1708102,20/08/2017,Tech & Product,People Leadership,5. Coordinator,Technology Coordinator,12540,11400,3
2206071,23/06/2022,Tech & Product,People Leadership,5. Coordinator,Technology Coordinator,12654,11400,2.67
1510172,19/10/2015,Tech & Product,People Leadership,5. Coordinator,Technology Coordinator,12654,11400,3
2205021,23/05/2022,Tech & Product,People Leadership,5. Coordinator,Technology Coordinator,12768,11400,2.67
1801012,19/01/2018,Tech & Product,People Leadership,5. Coordinator,Technology Coordinator,12768,11400,2.67
2204143,21/04/2022,Tech & Product,People Leadership,5. Coordinator,Technology Coordinator,12996,11400,3
2005072,15/05/2020,Tech & Product,People Leadership,5. Coordinator,Technology Coordinator,13110,11400,2.69
1711091,04/11/2017,Tech & Product,People Leadership,5. Coordinator,Technology Coordinator,13110,11400,2.69
1910062,21/10/2019,Tech & Product,People Leadership,5. Coordinator,Technology Coordinator,13338,11400,2.69
2109101,06/09/2021,Tech & Product,People Leadership,5. Coordinator,Technology Coordinator,13338,11400,2.67
201103,20/11/2020,Tech & Product,People Leadership,5. Coordinator,Technology Coordinator,13338,11400,3
2011101,13/11/2020,Sales,Craft Leadership,5. Specialist,Partnerships Specialist,4963,5705,3.02
2112162,02/12/2021,Sales,Craft Leadership,5. Specialist,Partnerships Specialist,4963,5705,3.02
1808042,09/08/2018,Sales,Craft Leadership,5. Specialist,Team Leader,4963,5705,2.76
1805102,20/05/2018,Sales,Craft Leadership,5. Specialist,Team Leader,5020,5705,2.76
2007182,20/07/2020,Sales,Craft Leadership,5. Specialist,Team Leader,5020,5705,2.76
1805153,22/05/2018,Sales,Craft Leadership,5. Specialist,Partnerships Specialist,5135,5705,3.02
1808012,17/08/2018,Sales,Craft Leadership,5. Specialist,Sales Specialist,5192,5705,3.12
1809151,15/09/2018,Sales,Craft Leadership,5. Specialist,Partnerships Specialist,5249,5705,3.02
2305022,20/05/2023,Sales,Craft Leadership,5. Specialist,Team Leader,5249,5705,2.76
1412083,25/12/2014,Sales,Craft Leadership,5. Specialist,Sales Specialist,5249,5705,3.12
2012081,19/12/2020,Sales,Craft Leadership,5. Specialist,Sales Specialist,5306,5705,3.12
2008071,05/08/2020,Sales,Craft Leadership,5. Specialist,Team Leader,5306,5705,2.76
2306202,24/06/2023,Sales,Craft Leadership,5. Specialist,Partnerships Specialist,5306,5705,3.02
2112051,06/12/2021,Sales,Craft Leadership,5. Specialist,Team Leader,5306,5705,2.76
1904041,22/04/2019,Sales,Craft Leadership,5. Specialist,Sales Specialist,5363,5705,3.12
2305031,07/05/2023,Sales,Craft Leadership,5. Specialist,Partnerships Specialist,5363,5705,3.02
1402191,03/02/2014,Sales,Craft Leadership,5. Specialist,Team Leader,5477,5705,2.76
1411121,16/11/2014,Sales,Craft Leadership,5. Specialist,Team Leader,5477,5705,2.76
1801041,06/01/2018,Sales,Craft Leadership,5. Specialist,Partnerships Specialist,5534,5705,3.02
1409051,13/09/2014,Sales,Craft Leadership,5. Specialist,Partnerships Specialist,5705,5705,3.02
1708081,09/08/2017,Sales,Craft Leadership,5. Specialist,Partnerships Specialist,5819,5705,3.02
1901021,09/01/2019,Sales,Craft Leadership,5. Specialist,Sales Specialist,5933,5705,3.12
1811181,19/11/2018,Sales,Craft Leadership,5. Specialist,Team Leader,5933,5705,2.76
1904181,22/04/2019,Sales,Craft Leadership,5. Specialist,Team Leader,5990,5705,2.76
2012192,23/12/2020,Sales,Craft Leadership,5. Specialist,Team Leader,6047,5705,2.76
2201182,06/01/2022,Sales,Craft Leadership,5. Specialist,Partnerships Specialist,6047,5705,3.02
2210052,22/10/2022,Sales,Craft Leadership,5. Specialist,Partnerships Specialist,6047,5705,3.02
1806161,06/06/2018,Sales,Craft Leadership,5. Specialist,Team Leader,6161,5705,2.76
1702181,01/02/2017,Sales,Craft Leadership,5. Specialist,Sales Specialist,6161,5705,3.12
1906072,10/06/2019,Sales,Craft Leadership,5. Specialist,Sales Specialist,6161,5705,3.12
1504093,18/04/2015,Sales,Craft Leadership,5. Specialist,Team Leader,6218,5705,2.76
1905051,06/05/2019,Sales,Craft Leadership,5. Specialist,Partnerships Specialist,6218,5705,3.02
1601021,12/01/2016,Sales,Craft Leadership,5. Specialist,Sales Specialist,6218,5705,3.12
220201,09/02/2022,Sales,Craft Leadership,5. Specialist,Partnerships Specialist,6276,5705,3.02
1910121,02/10/2019,Sales,Craft Leadership,5. Specialist,Team Leader,6276,5705,2.76
1605203,21/05/2016,Sales,Craft Leadership,5. Specialist,Sales Specialist,6276,5705,3.12
2209131,08/09/2022,Sales,Craft Leadership,5. Specialist,Partnerships Specialist,6276,5705,3.02
1506171,06/06/2015,Sales,Craft Leadership,5. Specialist,Sales Specialist,6276,5705,3.12
2012093,18/12/2020,Sales,Craft Leadership,5. Specialist,Partnerships Specialist,6390,5705,3.02
1505141,09/05/2015,Sales,Craft Leadership,5. Specialist,Team Leader,6561,5705,2.76
1506191,12/06/2015,Sales,Craft Leadership,5. Specialist,Sales Specialist,6561,5705,3.12
1905151,21/05/2019,Sales,Craft Leadership,5. Specialist,Sales Specialist,6618,5705,3.12
190602,25/06/2019,Sales,Craft Leadership,5. Specialist,Sales Specialist,6618,5705,3.12
1704041,15/04/2017,Sales,Craft Leadership,5. Specialist,Sales Specialist,6618,5705,3.12
2006051,02/06/2020,Sales,Craft Leadership,5. Specialist,Sales Specialist,6675,5705,3.12
2002082,08/02/2020,Corporate,Craft Leadership,5. Specialist,Controller Specialist,7830,9000,2.93
1404142,11/04/2014,Corporate,Craft Leadership,5. Specialist,Treasury Specialist,7830,9000,2.3
1504132,16/04/2015,Corporate,Craft Leadership,5. Specialist,Controller Specialist,7920,9000,2.93
1605202,18/05/2016,Corporate,Craft Leadership,5. Specialist,Controller Specialist,8190,9000,2.93
2212042,09/12/2022,Corporate,Craft Leadership,5. Specialist,Treasury Specialist,8190,9000,2.3
1904011,09/04/2019,Corporate,Craft Leadership,5. Specialist,Controller Specialist,8370,9000,2.93
1906062,23/06/2019,Corporate,Craft Leadership,5. Specialist,Treasury Specialist,8370,9000,2.3
2304101,14/04/2023,Corporate,Craft Leadership,5. Specialist,Treasury Specialist,8640,9000,2.3
1911043,09/11/2019,Corporate,Craft Leadership,5. Specialist,Treasury Specialist,9000,9000,2.3
1704201,18/04/2017,Corporate,Craft Leadership,5. Specialist,Controller Specialist,9090,9000,2.93
1905111,20/05/2019,Corporate,Craft Leadership,5. Specialist,Controller Specialist,9090,9000,2.93
1707144,22/07/2017,Corporate,Craft Leadership,5. Specialist,Treasury Specialist,9090,9000,2.3
2007101,16/07/2020,Corporate,Craft Leadership,5. Specialist,Controller Specialist,9090,9000,2.93
1609042,25/09/2016,Corporate,Craft Leadership,5. Specialist,Controller Specialist,9090,9000,2.93
1408161,05/08/2014,Corporate,Craft Leadership,5. Specialist,Controller Specialist,9180,9000,2.93
2008061,06/08/2020,Corporate,Craft Leadership,5. Specialist,Treasury Specialist,9180,9000,2.3
1602161,02/02/2016,Corporate,Craft Leadership,5. Specialist,Treasury Specialist,9270,9000,2.3
1411051,10/11/2014,Corporate,Craft Leadership,5. Specialist,Treasury Specialist,9270,9000,2.3
1711121,19/11/2017,Corporate,Craft Leadership,5. Specialist,Treasury Specialist,9360,9000,2.3
1909091,16/09/2019,Corporate,Craft Leadership,5. Specialist,Controller Specialist,9360,9000,2.93
2010113,14/10/2020,Corporate,Craft Leadership,5. Specialist,Controller Specialist,9540,9000,2.93
1505064,23/05/2015,Corporate,Craft Leadership,5. Specialist,Treasury Specialist,9630,9000,2.3
1401082,14/01/2014,Corporate,Craft Leadership,5. Specialist,Treasury Specialist,9720,9000,2.3
1507022,18/07/2015,Corporate,Craft Leadership,5. Specialist,Controller Specialist,9720,9000,2.93
1408052,25/08/2014,Corporate,Craft Leadership,5. Specialist,Controller Specialist,9810,9000,2.93
2208111,09/08/2022,Corporate,Craft Leadership,5. Specialist,Controller Specialist,9900,9000,2.93
2103091,20/03/2021,Tech & Product,Craft Leadership,5. Specialist,Product Specialist,9918,11400,2.98
1912183,23/12/2019,Tech & Product,Craft Leadership,5. Specialist,Technology Specialist I,9918,11400,3.1
1612191,02/12/2016,Tech & Product,Craft Leadership,5. Specialist,Tech Leader,9918,11400,2.72
200801,21/08/2020,Tech & Product,Craft Leadership,5. Specialist,Product Specialist,10032,11400,2.78
1612021,14/12/2016,Tech & Product,Craft Leadership,5. Specialist,Technology Specialist I,10032,11400,3.07
2202103,21/02/2022,Tech & Product,Craft Leadership,5. Specialist,Business Intelligence Specialist,10032,11400,3.13
1607091,25/07/2016,Tech & Product,Craft Leadership,5. Specialist,Technology Specialist I,10032,11400,3.07
1611042,09/11/2016,Tech & Product,Craft Leadership,5. Specialist,Tech Leader,10032,11400,2.72
180701,01/07/2018,Tech & Product,Craft Leadership,5. Specialist,Tech Leader,10032,11400,2.72
1706161,05/06/2017,Tech & Product,Craft Leadership,5. Specialist,Technology Specialist I,10032,11400,3.1
2302161,10/02/2023,Tech & Product,Craft Leadership,5. Specialist,Tech Leader,10146,11400,2.69
2205102,21/05/2022,Tech & Product,Craft Leadership,5. Specialist,Technology Specialist I,10146,11400,3.1
2109095,18/09/2021,Tech & Product,Craft Leadership,5. Specialist,Business Intelligence Specialist,10146,11400,3.13
1706032,23/06/2017,Tech & Product,Craft Leadership,5. Specialist,Tech Leader,10146,11400,2.69
2309111,01/09/2023,Tech & Product,Craft Leadership,5. Specialist,Tech Leader,10146,11400,2.69
1511162,21/11/2015,Corporate,Craft Leadership,5. Specialist,Controller Specialist,10170,9000,2.93
1912161,09/12/2019,Corporate,Craft Leadership,5. Specialist,Treasury Specialist,10260,9000,2.3
2308181,13/08/2023,Tech & Product,Craft Leadership,5. Specialist,Product Specialist,10260,11400,2.98
1901011,11/01/2019,Tech & Product,Craft Leadership,5. Specialist,Product Specialist,10260,11400,2.98
1906201,10/06/2019,Tech & Product,Craft Leadership,5. Specialist,Business Intelligence Specialist,10260,11400,3.13
1501091,02/01/2015,Tech & Product,Craft Leadership,5. Specialist,Product Specialist,10260,11400,2.98
2110202,13/10/2021,Tech & Product,Craft Leadership,5. Specialist,Technology Specialist I,10260,11400,3.1
1604041,19/04/2016,Tech & Product,Craft Leadership,5. Specialist,Technology Specialist I,10374,11400,2.72
1401173,22/01/2014,Tech & Product,Craft Leadership,5. Specialist,Technology Specialist I,10374,11400,2.72
1608131,25/08/2016,Tech & Product,Craft Leadership,5. Specialist,Tech Leader,10488,11400,2.69
2004142,18/04/2020,Tech & Product,Craft Leadership,5. Specialist,Business Intelligence Specialist,10488,11400,3.13
1603133,24/03/2016,Tech & Product,Craft Leadership,5. Specialist,Product Specialist,10488,11400,2.98
2004143,19/04/2020,Tech & Product,Craft Leadership,5. Specialist,Technology Specialist I,10488,11400,2.72
190701,15/07/2019,Tech & Product,Craft Leadership,5. Specialist,Technology Specialist I,10488,11400,2.72
2107012,16/07/2021,Tech & Product,Craft Leadership,5. Specialist,Business Intelligence Specialist,10488,11400,3.13
1906074,25/06/2019,Corporate,Craft Leadership,5. Specialist,Treasury Specialist,10530,9000,2.3
1703171,08/03/2017,Corporate,Craft Leadership,5. Specialist,Treasury Specialist,10530,9000,2.3
1501121,01/01/2015,Tech & Product,Craft Leadership,5. Specialist,Technology Specialist I,10602,11400,3.1
1405141,20/05/2014,Tech & Product,Craft Leadership,5. Specialist,Product Specialist,10602,11400,2.98
1405081,04/05/2014,Tech & Product,Craft Leadership,5. Specialist,Technology Specialist I,10602,11400,3.1
1410152,23/10/2014,Tech & Product,Craft Leadership,5. Specialist,Technology Specialist I,10602,11400,3.07
2307181,12/07/2023,Marketing,Craft Leadership,5. Specialist,Digital Marketing Specialist II,10664,12258,3.14
190502,16/05/2019,Tech & Product,Craft Leadership,5. Specialist,Business Intelligence Specialist,10716,11400,3.13
1407071,03/07/2014,Tech & Product,Craft Leadership,5. Specialist,Business Intelligence Specialist,10716,11400,2.59
1611051,16/11/2016,Tech & Product,Craft Leadership,5. Specialist,Business Intelligence Specialist,10716,11400,2.59
2005131,08/05/2020,Marketing,Craft Leadership,5. Specialist,Digital Marketing Specialist II,10787,12258,3.14
1401061,02/01/2014,Tech & Product,Craft Leadership,5. Specialist,Technology Specialist I,10830,11400,2.93
1402061,18/02/2014,Tech & Product,Craft Leadership,5. Specialist,Technology Specialist I,10830,11400,3.1
2008191,07/08/2020,Tech & Product,Craft Leadership,5. Specialist,Business Intelligence Specialist,10830,11400,2.59
1607101,15/07/2016,Tech & Product,Craft Leadership,5. Specialist,Tech Leader,10830,11400,2.69
1705151,06/05/2017,Tech & Product,Craft Leadership,5. Specialist,Technology Specialist I,10830,11400,3.1
2206052,12/06/2022,Tech & Product,Craft Leadership,5. Specialist,Technology Specialist I,10830,11400,2.72
1509201,04/09/2015,Tech & Product,Craft Leadership,5. Specialist,Technology Specialist I,10830,11400,2.93
1609122,10/09/2016,Tech & Product,Craft Leadership,5. Specialist,Tech Leader,10944,11400,2.69
2204191,16/04/2022,Tech & Product,Craft Leadership,5. Specialist,Business Intelligence Specialist,10944,11400,3.13
2008202,09/08/2020,Tech & Product,Craft Leadership,5. Specialist,Tech Leader,10944,11400,2.72
2306012,25/06/2023,Tech & Product,Craft Leadership,5. Specialist,Technology Specialist I,10944,11400,2.72
1407141,05/07/2014,Tech & Product,Craft Leadership,5. Specialist,Technology Specialist I,10944,11400,2.93
1505042,10/05/2015,Tech & Product,Craft Leadership,5. Specialist,Technology Specialist I,10944,11400,2.72
1404141,11/04/2014,Marketing,Craft Leadership,5. Specialist,Digital Marketing Specialist II,11032,12258,3.14
1902102,18/02/2019,Tech & Product,Craft Leadership,5. Specialist,Technology Specialist I,11058,11400,3.07
1910021,14/10/2019,Tech & Product,Craft Leadership,5. Specialist,Business Intelligence Specialist,11058,11400,2.59
2307192,23/07/2023,Tech & Product,Craft Leadership,5. Specialist,Product Specialist,11058,11400,2.98
1404132,10/04/2014,Tech & Product,Craft Leadership,5. Specialist,Technology Specialist I,11172,11400,2.93
2108021,03/08/2021,Tech & Product,Craft Leadership,5. Specialist,Technology Specialist I,11172,11400,2.72
1904164,18/04/2019,Tech & Product,Craft Leadership,5. Specialist,Product Specialist,11172,11400,2.98
2112121,17/12/2021,Tech & Product,Craft Leadership,5. Specialist,Technology Specialist I,11172,11400,3.1
1702062,03/02/2017,Tech & Product,Craft Leadership,5. Specialist,Business Intelligence Specialist,11172,11400,3.13
1606171,22/06/2016,Tech & Product,Craft Leadership,5. Specialist,Product Specialist,11286,11400,2.98
1906051,04/06/2019,Tech & Product,Craft Leadership,5. Specialist,Product Specialist,11286,11400,2.78
1511112,24/11/2015,Tech & Product,Craft Leadership,5. Specialist,Technology Specialist I,11286,11400,3.07
2311031,18/11/2023,Tech & Product,Craft Leadership,5. Specialist,Product Specialist,11286,11400,2.98
1809161,14/09/2018,Tech & Product,Craft Leadership,5. Specialist,Business Intelligence Specialist,11400,11400,3.13
1708121,15/08/2017,Tech & Product,Craft Leadership,5. Specialist,Tech Leader,11400,11400,2.72
1805181,07/05/2018,Tech & Product,Craft Leadership,5. Specialist,Product Specialist,11400,11400,2.78
1811021,11/11/2018,Tech & Product,Craft Leadership,5. Specialist,Technology Specialist I,11400,11400,2.93
1512182,24/12/2015,Tech & Product,Craft Leadership,5. Specialist,Technology Specialist I,11514,11400,3.07
1607132,17/07/2016,Tech & Product,Craft Leadership,5. Specialist,Technology Specialist I,11514,11400,3.07
1910123,21/10/2019,Tech & Product,Craft Leadership,5. Specialist,Product Specialist,11514,11400,2.78
1912121,21/12/2019,Tech & Product,Craft Leadership,5. Specialist,Technology Specialist I,11514,11400,2.72
210803,22/08/2021,Tech & Product,Craft Leadership,5. Specialist,Product Specialist,11514,11400,2.78
2309072,21/09/2023,Tech & Product,Craft Leadership,5. Specialist,Business Intelligence Specialist,11514,11400,2.59
1901113,18/01/2019,Tech & Product,Craft Leadership,5. Specialist,Product Specialist,11514,11400,2.78
1907101,04/07/2019,Tech & Product,Craft Leadership,5. Specialist,Product Specialist,11514,11400,2.78
1404081,07/04/2014,Tech & Product,Craft Leadership,5. Specialist,Tech Leader,11628,11400,2.72
2311071,10/11/2023,Tech & Product,Craft Leadership,5. Specialist,Product Specialist,11628,11400,2.78
2010171,06/10/2020,Marketing,Craft Leadership,5. Specialist,Digital Marketing Specialist II,11645,12258,3.14
1909151,03/09/2019,Marketing,Craft Leadership,5. Specialist,Maket Development Specialist,11650,13238.64,3.09
2311091,19/11/2023,Marketing,Craft Leadership,5. Specialist,Maket Development Specialist,11650,13238.64,2.87
1507202,20/07/2015,Tech & Product,Craft Leadership,5. Specialist,Technology Specialist I,11742,11400,3.62
1605071,07/05/2016,Tech & Product,Craft Leadership,5. Specialist,Technology Specialist I,11742,11400,2.72
2306201,06/06/2023,Tech & Product,Craft Leadership,5. Specialist,Product Specialist,11742,11400,2.78
2108201,02/08/2021,Tech & Product,Craft Leadership,5. Specialist,Business Intelligence Specialist,11742,11400,2.59
2301021,04/01/2023,Marketing,Craft Leadership,5. Specialist,Maket Development Specialist,11782,13238.64,3.09
1903022,18/03/2019,Marketing,Craft Leadership,5. Specialist,Maket Development Specialist,11782,13238.64,3.17
2001071,06/01/2020,Marketing,Craft Leadership,5. Specialist,Maket Development Specialist,11782,13238.64,3.09
2101031,04/01/2021,Tech & Product,Craft Leadership,5. Specialist,Product Specialist,11856,11400,2.98
1701051,13/01/2017,Tech & Product,Craft Leadership,5. Specialist,Business Intelligence Specialist,11856,11400,3.13
2210051,15/10/2022,Tech & Product,Craft Leadership,5. Specialist,Technology Specialist I,11856,11400,3.1
2201161,13/01/2022,Tech & Product,Craft Leadership,5. Specialist,Business Intelligence Specialist,11856,11400,2.59
2107021,19/07/2021,Marketing,Craft Leadership,5. Specialist,Maket Development Specialist,11915,13238.64,3.09
1806151,01/06/2018,Marketing,Craft Leadership,5. Specialist,Maket Development Specialist,11915,13238.64,3.09
1611041,01/11/2016,Tech & Product,Craft Leadership,5. Specialist,Business Intelligence Specialist,11970,11400,2.59
1808091,20/08/2018,Tech & Product,Craft Leadership,5. Specialist,Tech Leader,11970,11400,2.72
2208061,12/08/2022,Tech & Product,Craft Leadership,5. Specialist,Tech Leader,11970,11400,2.72
1902101,16/02/2019,Tech & Product,Craft Leadership,5. Specialist,Technology Specialist I,11970,11400,2.93
1803181,09/03/2018,Tech & Product,Craft Leadership,5. Specialist,Technology Specialist I,11970,11400,3.1
1706071,22/06/2017,Tech & Product,Craft Leadership,5. Specialist,Technology Specialist I,11970,11400,3.1
2102182,09/02/2021,Marketing,Craft Leadership,5. Specialist,Maket Development Specialist,12047,13238.64,3.09
1710172,15/10/2017,Tech & Product,Craft Leadership,5. Specialist,Product Specialist,12084,11400,2.98
1409074,24/09/2014,Tech & Product,Craft Leadership,5. Specialist,Product Specialist,12084,11400,2.78
1502201,22/02/2015,Tech & Product,Craft Leadership,5. Specialist,Product Specialist,12084,11400,2.78
2310203,23/10/2023,Tech & Product,Craft Leadership,5. Specialist,Technology Specialist I,12084,11400,3.07
2106071,13/06/2021,Marketing,Craft Leadership,5. Specialist,Maket Development Specialist,12180,13238.64,3.17
1707171,04/07/2017,Marketing,Craft Leadership,5. Specialist,Maket Development Specialist,12180,13238.64,3.09
1509071,02/09/2015,Tech & Product,Craft Leadership,5. Specialist,Tech Leader,12198,11400,2.72
1610064,22/10/2016,Tech & Product,Craft Leadership,5. Specialist,Tech Leader,12198,11400,2.69
1502052,06/02/2015,Tech & Product,Craft Leadership,5. Specialist,Technology Specialist I,12198,11400,3.07
1404121,05/04/2014,Tech & Product,Craft Leadership,5. Specialist,Technology Specialist I,12312,11400,2.72
1411072,20/11/2014,Tech & Product,Craft Leadership,5. Specialist,Business Intelligence Specialist,12312,11400,2.59
1808013,23/08/2018,Tech & Product,Craft Leadership,5. Specialist,Product Specialist,12312,11400,2.78
2312121,21/12/2023,Tech & Product,Craft Leadership,5. Specialist,Tech Leader,12312,11400,2.69
1407171,06/07/2014,Marketing,Craft Leadership,5. Specialist,Maket Development Specialist,12312,13238.64,2.87
